week_start,year_week,product_id,product_name,category,actual_demand,forecast,forecast_error,ape
2023-05-29,2023-W22,FIXT-002,Elbow 90deg 15mm,Fittings,386,426,40,0.10362694300518134
2023-06-05,2023-W23,FIXT-002,Elbow 90deg 15mm,Fittings,312,312,0,0.0
2023-06-12,2023-W24,FIXT-002,Elbow 90deg 15mm,Fittings,373,334,-39,0.10455764075067024
2023-06-19,2023-W25,FIXT-002,Elbow 90deg 15mm,Fittings,371,433,62,0.16711590296495957
2023-06-26,2023-W26,FIXT-002,Elbow 90deg 15mm,Fittings,323,294,-29,0.08978328173374613
2023-07-03,2023-W27,FIXT-002,Elbow 90deg 15mm,Fittings,319,284,-35,0.109717868338558
2023-07-10,2023-W28,FIXT-002,Elbow 90deg 15mm,Fittings,316,317,1,0.0031645569620253164
2023-07-17,2023-W29,FIXT-002,Elbow 90deg 15mm,Fittings,286,316,30,0.1048951048951049
2023-07-24,2023-W30,FIXT-002,Elbow 90deg 15mm,Fittings,323,347,24,0.07430340557275542
2023-07-31,2023-W31,FIXT-002,Elbow 90deg 15mm,Fittings,349,298,-51,0.14613180515759314
2023-08-07,2023-W32,FIXT-002,Elbow 90deg 15mm,Fittings,294,250,-44,0.14965986394557823
2023-08-14,2023-W33,FIXT-002,Elbow 90deg 15mm,Fittings,229,197,-32,0.13973799126637554
2023-08-21,2023-W34,FIXT-002,Elbow 90deg 15mm,Fittings,279,261,-18,0.06451612903225806
2023-08-28,2023-W35,FIXT-002,Elbow 90deg 15mm,Fittings,291,313,22,0.07560137457044673
2023-09-04,2023-W36,FIXT-002,Elbow 90deg 15mm,Fittings,224,193,-31,0.13839285714285715
2023-09-11,2023-W37,FIXT-002,Elbow 90deg 15mm,Fittings,264,305,41,0.1553030303030303
2023-09-18,2023-W38,FIXT-002,Elbow 90deg 15mm,Fittings,222,224,2,0.009009009009009009
2023-09-25,2023-W39,FIXT-002,Elbow 90deg 15mm,Fittings,234,258,24,0.10256410256410256
2023-10-02,2023-W40,FIXT-002,Elbow 90deg 15mm,Fittings,214,199,-15,0.07009345794392523
2023-10-09,2023-W41,FIXT-002,Elbow 90deg 15mm,Fittings,211,248,37,0.17535545023696683
2023-10-16,2023-W42,FIXT-002,Elbow 90deg 15mm,Fittings,239,276,37,0.15481171548117154
2023-10-23,2023-W43,FIXT-002,Elbow 90deg 15mm,Fittings,201,180,-21,0.1044776119402985
2023-10-30,2023-W44,FIXT-002,Elbow 90deg 15mm,Fittings,227,240,13,0.05726872246696035
2023-11-06,2023-W45,FIXT-002,Elbow 90deg 15mm,Fittings,251,276,25,0.099601593625498
2023-11-13,2023-W46,FIXT-002,Elbow 90deg 15mm,Fittings,226,205,-21,0.09292035398230089
2023-11-20,2023-W47,FIXT-002,Elbow 90deg 15mm,Fittings,272,269,-3,0.011029411764705883
2023-11-27,2023-W48,FIXT-002,Elbow 90deg 15mm,Fittings,240,246,6,0.025
2023-12-04,2023-W49,FIXT-002,Elbow 90deg 15mm,Fittings,312,367,55,0.1762820512820513
2023-12-11,2023-W50,FIXT-002,Elbow 90deg 15mm,Fittings,318,308,-10,0.031446540880503145
2023-12-18,2023-W51,FIXT-002,Elbow 90deg 15mm,Fittings,234,229,-5,0.021367521367521368
2023-12-25,2023-W52,FIXT-002,Elbow 90deg 15mm,Fittings,284,292,8,0.028169014084507043
2024-01-01,2024-W00,FIXT-002,Elbow 90deg 15mm,Fittings,319,352,33,0.10344827586206896
2024-01-08,2024-W01,FIXT-002,Elbow 90deg 15mm,Fittings,301,280,-21,0.06976744186046512
2024-01-15,2024-W02,FIXT-002,Elbow 90deg 15mm,Fittings,314,320,6,0.01910828025477707
2024-01-22,2024-W03,FIXT-002,Elbow 90deg 15mm,Fittings,400,462,62,0.155
2024-01-29,2024-W04,FIXT-002,Elbow 90deg 15mm,Fittings,332,352,20,0.060240963855421686
2024-02-05,2024-W05,FIXT-002,Elbow 90deg 15mm,Fittings,380,421,41,0.10789473684210527
2024-02-12,2024-W06,FIXT-002,Elbow 90deg 15mm,Fittings,350,320,-30,0.08571428571428572
2024-02-19,2024-W07,FIXT-002,Elbow 90deg 15mm,Fittings,370,382,12,0.032432432432432434
2024-02-26,2024-W08,FIXT-002,Elbow 90deg 15mm,Fittings,328,364,36,0.10975609756097561
2024-03-04,2024-W09,FIXT-002,Elbow 90deg 15mm,Fittings,414,486,72,0.17391304347826086
2024-03-11,2024-W10,FIXT-002,Elbow 90deg 15mm,Fittings,440,451,11,0.025
2024-03-18,2024-W11,FIXT-002,Elbow 90deg 15mm,Fittings,418,487,69,0.16507177033492823
2024-03-25,2024-W12,FIXT-002,Elbow 90deg 15mm,Fittings,359,387,28,0.07799442896935933
2024-04-01,2024-W13,FIXT-002,Elbow 90deg 15mm,Fittings,360,349,-11,0.030555555555555555
2024-04-08,2024-W14,FIXT-002,Elbow 90deg 15mm,Fittings,492,475,-17,0.034552845528455285
2024-04-15,2024-W15,FIXT-002,Elbow 90deg 15mm,Fittings,452,485,33,0.07300884955752213
2024-04-22,2024-W16,FIXT-002,Elbow 90deg 15mm,Fittings,429,392,-37,0.08624708624708624
2024-04-29,2024-W17,FIXT-002,Elbow 90deg 15mm,Fittings,459,462,3,0.006535947712418301
2024-05-06,2024-W18,FIXT-002,Elbow 90deg 15mm,Fittings,389,399,10,0.02570694087403599
2024-05-13,2024-W19,FIXT-002,Elbow 90deg 15mm,Fittings,418,411,-7,0.01674641148325359
2024-05-20,2024-W20,FIXT-002,Elbow 90deg 15mm,Fittings,437,500,63,0.14416475972540047
2024-05-27,2024-W21,FIXT-002,Elbow 90deg 15mm,Fittings,380,414,34,0.08947368421052632
2024-06-03,2024-W22,FIXT-002,Elbow 90deg 15mm,Fittings,379,423,44,0.11609498680738786
2024-06-10,2024-W23,FIXT-002,Elbow 90deg 15mm,Fittings,401,356,-45,0.11221945137157108
2024-06-17,2024-W24,FIXT-002,Elbow 90deg 15mm,Fittings,327,321,-6,0.01834862385321101
2024-06-24,2024-W25,FIXT-002,Elbow 90deg 15mm,Fittings,350,365,15,0.04285714285714286
2024-07-01,2024-W26,FIXT-002,Elbow 90deg 15mm,Fittings,357,362,5,0.014005602240896359
2024-07-08,2024-W27,FIXT-002,Elbow 90deg 15mm,Fittings,331,287,-44,0.13293051359516617
2024-07-15,2024-W28,FIXT-002,Elbow 90deg 15mm,Fittings,327,339,12,0.03669724770642202
2024-07-22,2024-W29,FIXT-002,Elbow 90deg 15mm,Fittings,323,282,-41,0.12693498452012383
2024-07-29,2024-W30,FIXT-002,Elbow 90deg 15mm,Fittings,362,374,12,0.03314917127071823
2024-08-05,2024-W31,FIXT-002,Elbow 90deg 15mm,Fittings,259,292,33,0.1274131274131274
2024-08-12,2024-W32,FIXT-002,Elbow 90deg 15mm,Fittings,273,279,6,0.02197802197802198
2024-08-19,2024-W33,FIXT-002,Elbow 90deg 15mm,Fittings,248,285,37,0.14919354838709678
2024-08-26,2024-W34,FIXT-002,Elbow 90deg 15mm,Fittings,277,251,-26,0.09386281588447654
2024-09-02,2024-W35,FIXT-002,Elbow 90deg 15mm,Fittings,260,243,-17,0.06538461538461539
2024-09-09,2024-W36,FIXT-002,Elbow 90deg 15mm,Fittings,210,193,-17,0.08095238095238096
2024-09-16,2024-W37,FIXT-002,Elbow 90deg 15mm,Fittings,237,205,-32,0.1350210970464135
2024-09-23,2024-W38,FIXT-002,Elbow 90deg 15mm,Fittings,263,255,-8,0.030418250950570342
2024-09-30,2024-W39,FIXT-002,Elbow 90deg 15mm,Fittings,269,266,-3,0.011152416356877323
2024-10-07,2024-W40,FIXT-002,Elbow 90deg 15mm,Fittings,290,300,10,0.034482758620689655
2024-10-14,2024-W41,FIXT-002,Elbow 90deg 15mm,Fittings,262,227,-35,0.13358778625954199
2024-10-21,2024-W42,FIXT-002,Elbow 90deg 15mm,Fittings,243,260,17,0.06995884773662552
2024-10-28,2024-W43,FIXT-002,Elbow 90deg 15mm,Fittings,251,228,-23,0.09163346613545817
2024-11-04,2024-W44,FIXT-002,Elbow 90deg 15mm,Fittings,263,249,-14,0.053231939163498096
2024-11-11,2024-W45,FIXT-002,Elbow 90deg 15mm,Fittings,248,277,29,0.11693548387096774
2024-11-18,2024-W46,FIXT-002,Elbow 90deg 15mm,Fittings,266,289,23,0.08646616541353383
2024-11-25,2024-W47,FIXT-002,Elbow 90deg 15mm,Fittings,248,269,21,0.0846774193548387
2024-12-02,2024-W48,FIXT-002,Elbow 90deg 15mm,Fittings,300,322,22,0.07333333333333333
2024-12-09,2024-W49,FIXT-002,Elbow 90deg 15mm,Fittings,290,260,-30,0.10344827586206896
2024-12-16,2024-W50,FIXT-002,Elbow 90deg 15mm,Fittings,285,294,9,0.031578947368421054
2024-12-23,2024-W51,FIXT-002,Elbow 90deg 15mm,Fittings,287,323,36,0.1254355400696864
2024-12-30,2024-W52,FIXT-002,Elbow 90deg 15mm,Fittings,314,266,-48,0.15286624203821655
2023-01-02,2023-W01,SEAL-001,EPDM O-Ring Pack,Seals,220,196,-24,0.10909090909090909
2023-01-09,2023-W02,SEAL-001,EPDM O-Ring Pack,Seals,223,245,22,0.09865470852017937
2023-01-16,2023-W03,SEAL-001,EPDM O-Ring Pack,Seals,197,184,-13,0.06598984771573604
2023-01-23,2023-W04,SEAL-001,EPDM O-Ring Pack,Seals,223,259,36,0.16143497757847533
2023-01-30,2023-W05,SEAL-001,EPDM O-Ring Pack,Seals,242,230,-12,0.049586776859504134
2023-02-06,2023-W06,SEAL-001,EPDM O-Ring Pack,Seals,248,255,7,0.028225806451612902
2023-02-13,2023-W07,SEAL-001,EPDM O-Ring Pack,Seals,256,271,15,0.05859375
2023-02-20,2023-W08,SEAL-001,EPDM O-Ring Pack,Seals,246,228,-18,0.07317073170731707
2023-02-27,2023-W09,SEAL-001,EPDM O-Ring Pack,Seals,305,328,23,0.07540983606557378
2023-03-06,2023-W10,SEAL-001,EPDM O-Ring Pack,Seals,307,339,32,0.10423452768729642
2023-03-13,2023-W11,SEAL-001,EPDM O-Ring Pack,Seals,298,349,51,0.17114093959731544
2023-03-20,2023-W12,SEAL-001,EPDM O-Ring Pack,Seals,230,263,33,0.14347826086956522
2023-03-27,2023-W13,SEAL-001,EPDM O-Ring Pack,Seals,278,308,30,0.1079136690647482
2023-04-03,2023-W14,SEAL-001,EPDM O-Ring Pack,Seals,305,321,16,0.05245901639344262
2023-04-10,2023-W15,SEAL-001,EPDM O-Ring Pack,Seals,261,228,-33,0.12643678160919541
2023-04-17,2023-W16,SEAL-001,EPDM O-Ring Pack,Seals,310,349,39,0.12580645161290321
2023-04-24,2023-W17,SEAL-001,EPDM O-Ring Pack,Seals,262,301,39,0.14885496183206107
2023-05-01,2023-W18,SEAL-001,EPDM O-Ring Pack,Seals,280,281,1,0.0035714285714285713
2023-05-08,2023-W19,SEAL-001,EPDM O-Ring Pack,Seals,309,316,7,0.022653721682847898
2023-05-15,2023-W20,SEAL-001,EPDM O-Ring Pack,Seals,292,282,-10,0.03424657534246575
2023-05-22,2023-W21,SEAL-001,EPDM O-Ring Pack,Seals,281,268,-13,0.046263345195729534
2023-05-29,2023-W22,SEAL-001,EPDM O-Ring Pack,Seals,330,359,29,0.08787878787878788
2023-06-05,2023-W23,SEAL-001,EPDM O-Ring Pack,Seals,285,334,49,0.17192982456140352
2023-06-12,2023-W24,SEAL-001,EPDM O-Ring Pack,Seals,286,317,31,0.10839160839160839
2023-06-19,2023-W25,SEAL-001,EPDM O-Ring Pack,Seals,285,242,-43,0.15087719298245614
2023-06-26,2023-W26,SEAL-001,EPDM O-Ring Pack,Seals,282,273,-9,0.031914893617021274
2023-07-03,2023-W27,SEAL-001,EPDM O-Ring Pack,Seals,257,233,-24,0.0933852140077821
2023-07-10,2023-W28,SEAL-001,EPDM O-Ring Pack,Seals,279,265,-14,0.05017921146953405
2023-07-17,2023-W29,SEAL-001,EPDM O-Ring Pack,Seals,263,295,32,0.12167300380228137
2023-07-24,2023-W30,SEAL-001,EPDM O-Ring Pack,Seals,198,229,31,0.15656565656565657
2023-07-31,2023-W31,SEAL-001,EPDM O-Ring Pack,Seals,261,262,1,0.0038314176245210726
2023-08-07,2023-W32,SEAL-001,EPDM O-Ring Pack,Seals,225,220,-5,0.022222222222222223
2023-08-14,2023-W33,SEAL-001,EPDM O-Ring Pack,Seals,250,222,-28,0.112
2023-08-21,2023-W34,SEAL-001,EPDM O-Ring Pack,Seals,185,192,7,0.03783783783783784
2023-08-28,2023-W35,SEAL-001,EPDM O-Ring Pack,Seals,202,235,33,0.16336633663366337
2023-09-04,2023-W36,SEAL-001,EPDM O-Ring Pack,Seals,232,243,11,0.04741379310344827
2023-09-11,2023-W37,SEAL-001,EPDM O-Ring Pack,Seals,193,207,14,0.07253886010362694
2023-09-18,2023-W38,SEAL-001,EPDM O-Ring Pack,Seals,166,158,-8,0.04819277108433735
2023-09-25,2023-W39,SEAL-001,EPDM O-Ring Pack,Seals,200,232,32,0.16
2023-10-02,2023-W40,SEAL-001,EPDM O-Ring Pack,Seals,174,175,1,0.005747126436781609
2023-10-09,2023-W41,SEAL-001,EPDM O-Ring Pack,Seals,198,196,-2,0.010101010101010102
2023-10-16,2023-W42,SEAL-001,EPDM O-Ring Pack,Seals,175,163,-12,0.06857142857142857
2023-10-23,2023-W43,SEAL-001,EPDM O-Ring Pack,Seals,212,192,-20,0.09433962264150944
2023-10-30,2023-W44,SEAL-001,EPDM O-Ring Pack,Seals,207,238,31,0.1497584541062802
2023-11-06,2023-W45,SEAL-001,EPDM O-Ring Pack,Seals,208,202,-6,0.028846153846153848
2023-11-13,2023-W46,SEAL-001,EPDM O-Ring Pack,Seals,197,170,-27,0.13705583756345177
2023-11-20,2023-W47,SEAL-001,EPDM O-Ring Pack,Seals,217,227,10,0.04608294930875576
2023-11-27,2023-W48,SEAL-001,EPDM O-Ring Pack,Seals,222,224,2,0.009009009009009009
2023-12-04,2023-W49,SEAL-001,EPDM O-Ring Pack,Seals,228,225,-3,0.013157894736842105
2023-12-11,2023-W50,SEAL-001,EPDM O-Ring Pack,Seals,219,226,7,0.0319634703196347
2023-12-18,2023-W51,SEAL-001,EPDM O-Ring Pack,Seals,239,250,11,0.04602510460251046
2023-12-25,2023-W52,SEAL-001,EPDM O-Ring Pack,Seals,227,249,22,0.09691629955947137
2024-01-01,2024-W00,SEAL-001,EPDM O-Ring Pack,Seals,265,226,-39,0.1471698113207547
2024-01-08,2024-W01,SEAL-001,EPDM O-Ring Pack,Seals,280,241,-39,0.1392857142857143
2024-01-15,2024-W02,SEAL-001,EPDM O-Ring Pack,Seals,235,244,9,0.03829787234042553
2024-01-22,2024-W03,SEAL-001,EPDM O-Ring Pack,Seals,289,264,-25,0.08650519031141868
2024-01-29,2024-W04,SEAL-001,EPDM O-Ring Pack,Seals,266,311,45,0.16917293233082706
2024-02-05,2024-W05,SEAL-001,EPDM O-Ring Pack,Seals,246,259,13,0.052845528455284556
2024-02-12,2024-W06,SEAL-001,EPDM O-Ring Pack,Seals,280,309,29,0.10357142857142858
2024-02-19,2024-W07,SEAL-001,EPDM O-Ring Pack,Seals,270,306,36,0.13333333333333333
2024-02-26,2024-W08,SEAL-001,EPDM O-Ring Pack,Seals,308,262,-46,0.14935064935064934
2024-03-04,2024-W09,SEAL-001,EPDM O-Ring Pack,Seals,327,310,-17,0.05198776758409786
2024-03-11,2024-W10,SEAL-001,EPDM O-Ring Pack,Seals,309,274,-35,0.11326860841423948
2024-03-18,2024-W11,SEAL-001,EPDM O-Ring Pack,Seals,403,391,-12,0.02977667493796526
2024-03-25,2024-W12,SEAL-001,EPDM O-Ring Pack,Seals,331,378,47,0.1419939577039275
2024-04-01,2024-W13,SEAL-001,EPDM O-Ring Pack,Seals,333,380,47,0.14114114114114115
2024-04-08,2024-W14,SEAL-001,EPDM O-Ring Pack,Seals,329,335,6,0.0182370820668693
2024-04-15,2024-W15,SEAL-001,EPDM O-Ring Pack,Seals,405,362,-43,0.10617283950617284
2024-04-22,2024-W16,SEAL-001,EPDM O-Ring Pack,Seals,306,343,37,0.12091503267973856
2024-04-29,2024-W17,SEAL-001,EPDM O-Ring Pack,Seals,325,374,49,0.15076923076923077
2024-05-06,2024-W18,SEAL-001,EPDM O-Ring Pack,Seals,393,349,-44,0.11195928753180662
2024-05-13,2024-W19,SEAL-001,EPDM O-Ring Pack,Seals,345,362,17,0.04927536231884058
2024-05-20,2024-W20,SEAL-001,EPDM O-Ring Pack,Seals,322,299,-23,0.07142857142857142
2024-05-27,2024-W21,SEAL-001,EPDM O-Ring Pack,Seals,399,454,55,0.13784461152882205
2024-06-03,2024-W22,SEAL-001,EPDM O-Ring Pack,Seals,327,366,39,0.11926605504587157
2024-06-10,2024-W23,SEAL-001,EPDM O-Ring Pack,Seals,322,378,56,0.17391304347826086
2024-06-17,2024-W24,SEAL-001,EPDM O-Ring Pack,Seals,288,294,6,0.020833333333333332
2024-06-24,2024-W25,SEAL-001,EPDM O-Ring Pack,Seals,304,321,17,0.05592105263157895
2024-07-01,2024-W26,SEAL-001,EPDM O-Ring Pack,Seals,237,272,35,0.14767932489451477
2024-07-08,2024-W27,SEAL-001,EPDM O-Ring Pack,Seals,296,253,-43,0.14527027027027026
2024-07-15,2024-W28,SEAL-001,EPDM O-Ring Pack,Seals,320,352,32,0.1
2024-07-22,2024-W29,SEAL-001,EPDM O-Ring Pack,Seals,258,254,-4,0.015503875968992248
2024-07-29,2024-W30,SEAL-001,EPDM O-Ring Pack,Seals,285,248,-37,0.12982456140350876
2024-08-05,2024-W31,SEAL-001,EPDM O-Ring Pack,Seals,246,217,-29,0.11788617886178862
2024-08-12,2024-W32,SEAL-001,EPDM O-Ring Pack,Seals,217,209,-8,0.03686635944700461
2024-08-19,2024-W33,SEAL-001,EPDM O-Ring Pack,Seals,278,280,2,0.007194244604316547
2024-08-26,2024-W34,SEAL-001,EPDM O-Ring Pack,Seals,212,201,-11,0.05188679245283019
2024-09-02,2024-W35,SEAL-001,EPDM O-Ring Pack,Seals,213,199,-14,0.06572769953051644
2024-09-09,2024-W36,SEAL-001,EPDM O-Ring Pack,Seals,279,282,3,0.010752688172043012
2024-09-16,2024-W37,SEAL-001,EPDM O-Ring Pack,Seals,243,239,-4,0.01646090534979424
2024-09-23,2024-W38,SEAL-001,EPDM O-Ring Pack,Seals,225,216,-9,0.04
2024-09-30,2024-W39,SEAL-001,EPDM O-Ring Pack,Seals,194,199,5,0.02577319587628866
2024-10-07,2024-W40,SEAL-001,EPDM O-Ring Pack,Seals,243,243,0,0.0
2024-10-14,2024-W41,SEAL-001,EPDM O-Ring Pack,Seals,251,259,8,0.03187250996015936
2024-10-21,2024-W42,SEAL-001,EPDM O-Ring Pack,Seals,190,203,13,0.06842105263157895
2024-10-28,2024-W43,SEAL-001,EPDM O-Ring Pack,Seals,236,258,22,0.09322033898305085
2024-11-04,2024-W44,SEAL-001,EPDM O-Ring Pack,Seals,256,218,-38,0.1484375
2024-11-11,2024-W45,SEAL-001,EPDM O-Ring Pack,Seals,263,298,35,0.13307984790874525
2024-11-18,2024-W46,SEAL-001,EPDM O-Ring Pack,Seals,237,202,-35,0.14767932489451477
2024-11-25,2024-W47,SEAL-001,EPDM O-Ring Pack,Seals,228,242,14,0.06140350877192982
2024-12-02,2024-W48,SEAL-001,EPDM O-Ring Pack,Seals,225,199,-26,0.11555555555555555
2024-12-09,2024-W49,SEAL-001,EPDM O-Ring Pack,Seals,253,251,-2,0.007905138339920948
2024-12-16,2024-W50,SEAL-001,EPDM O-Ring Pack,Seals,261,275,14,0.05363984674329502
2024-12-23,2024-W51,SEAL-001,EPDM O-Ring Pack,Seals,235,263,28,0.11914893617021277
2024-12-30,2024-W52,SEAL-001,EPDM O-Ring Pack,Seals,251,238,-13,0.05179282868525897
2023-01-02,2023-W01,SEAL-002,Press Fitting Seal,Seals,158,182,24,0.1518987341772152
2023-01-09,2023-W02,SEAL-002,Press Fitting Seal,Seals,182,201,19,0.1043956043956044
2023-01-16,2023-W03,SEAL-002,Press Fitting Seal,Seals,135,149,14,0.1037037037037037
2023-01-23,2023-W04,SEAL-002,Press Fitting Seal,Seals,175,171,-4,0.022857142857142857
2023-01-30,2023-W05,SEAL-002,Press Fitting Seal,Seals,158,180,22,0.13924050632911392
2023-02-06,2023-W06,SEAL-002,Press Fitting Seal,Seals,163,141,-22,0.13496932515337423
2023-02-13,2023-W07,SEAL-002,Press Fitting Seal,Seals,160,178,18,0.1125
2023-02-20,2023-W08,SEAL-002,Press Fitting Seal,Seals,152,140,-12,0.07894736842105263
2023-02-27,2023-W09,SEAL-002,Press Fitting Seal,Seals,170,195,25,0.14705882352941177
2023-03-06,2023-W10,SEAL-002,Press Fitting Seal,Seals,197,207,10,0.050761421319796954
2023-03-13,2023-W11,SEAL-002,Press Fitting Seal,Seals,217,218,1,0.004608294930875576
2023-03-20,2023-W12,SEAL-002,Press Fitting Seal,Seals,208,185,-23,0.11057692307692307
2023-03-27,2023-W13,SEAL-002,Press Fitting Seal,Seals,190,187,-3,0.015789473684210527
2023-04-03,2023-W14,SEAL-002,Press Fitting Seal,Seals,199,199,0,0.0
2023-04-10,2023-W15,SEAL-002,Press Fitting Seal,Seals,157,160,3,0.01910828025477707
2023-04-17,2023-W16,SEAL-002,Press Fitting Seal,Seals,202,187,-15,0.07425742574257425
2023-04-24,2023-W17,SEAL-002,Press Fitting Seal,Seals,178,162,-16,0.0898876404494382
2023-05-01,2023-W18,SEAL-002,Press Fitting Seal,Seals,234,255,21,0.08974358974358974
2023-05-08,2023-W19,SEAL-002,Press Fitting Seal,Seals,175,187,12,0.06857142857142857
2023-05-15,2023-W20,SEAL-002,Press Fitting Seal,Seals,151,147,-4,0.026490066225165563
2023-05-22,2023-W21,SEAL-002,Press Fitting Seal,Seals,185,196,11,0.05945945945945946
2023-05-29,2023-W22,SEAL-002,Press Fitting Seal,Seals,222,252,30,0.13513513513513514
2023-06-05,2023-W23,SEAL-002,Press Fitting Seal,Seals,183,165,-18,0.09836065573770492
2023-06-12,2023-W24,SEAL-002,Press Fitting Seal,Seals,190,180,-10,0.05263157894736842
2023-06-19,2023-W25,SEAL-002,Press Fitting Seal,Seals,166,142,-24,0.14457831325301204
2023-06-26,2023-W26,SEAL-002,Press Fitting Seal,Seals,180,208,28,0.15555555555555556
2023-07-03,2023-W27,SEAL-002,Press Fitting Seal,Seals,170,184,14,0.08235294117647059
2023-07-10,2023-W28,SEAL-002,Press Fitting Seal,Seals,153,141,-12,0.0784313725490196
2023-07-17,2023-W29,SEAL-002,Press Fitting Seal,Seals,175,178,3,0.017142857142857144
2023-07-24,2023-W30,SEAL-002,Press Fitting Seal,Seals,156,149,-7,0.04487179487179487
2023-07-31,2023-W31,SEAL-002,Press Fitting Seal,Seals,151,136,-15,0.09933774834437085
2023-08-07,2023-W32,SEAL-002,Press Fitting Seal,Seals,154,139,-15,0.09740259740259741
2023-08-14,2023-W33,SEAL-002,Press Fitting Seal,Seals,136,116,-20,0.14705882352941177
2023-08-21,2023-W34,SEAL-002,Press Fitting Seal,Seals,149,142,-7,0.04697986577181208
2023-08-28,2023-W35,SEAL-002,Press Fitting Seal,Seals,147,130,-17,0.11564625850340136
2023-09-04,2023-W36,SEAL-002,Press Fitting Seal,Seals,142,157,15,0.1056338028169014
2023-09-11,2023-W37,SEAL-002,Press Fitting Seal,Seals,133,140,7,0.05263157894736842
2023-09-18,2023-W38,SEAL-002,Press Fitting Seal,Seals,137,120,-17,0.12408759124087591
2023-09-25,2023-W39,SEAL-002,Press Fitting Seal,Seals,106,113,7,0.0660377358490566
2023-10-02,2023-W40,SEAL-002,Press Fitting Seal,Seals,149,165,16,0.10738255033557047
2023-10-09,2023-W41,SEAL-002,Press Fitting Seal,Seals,132,120,-12,0.09090909090909091
2023-10-16,2023-W42,SEAL-002,Press Fitting Seal,Seals,128,122,-6,0.046875
2023-10-23,2023-W43,SEAL-002,Press Fitting Seal,Seals,105,119,14,0.13333333333333333
2023-10-30,2023-W44,SEAL-002,Press Fitting Seal,Seals,146,152,6,0.0410958904109589
2023-11-06,2023-W45,SEAL-002,Press Fitting Seal,Seals,132,145,13,0.09848484848484848
2023-11-13,2023-W46,SEAL-002,Press Fitting Seal,Seals,147,138,-9,0.061224489795918366
2023-11-20,2023-W47,SEAL-002,Press Fitting Seal,Seals,127,130,3,0.023622047244094488
2023-11-27,2023-W48,SEAL-002,Press Fitting Seal,Seals,132,126,-6,0.045454545454545456
2023-12-04,2023-W49,SEAL-002,Press Fitting Seal,Seals,128,120,-8,0.0625
2023-12-11,2023-W50,SEAL-002,Press Fitting Seal,Seals,160,136,-24,0.15
2023-12-18,2023-W51,SEAL-002,Press Fitting Seal,Seals,149,155,6,0.040268456375838924
2023-12-25,2023-W52,SEAL-002,Press Fitting Seal,Seals,167,146,-21,0.12574850299401197
2024-01-01,2024-W00,SEAL-002,Press Fitting Seal,Seals,173,185,12,0.06936416184971098
2024-01-08,2024-W01,SEAL-002,Press Fitting Seal,Seals,193,224,31,0.16062176165803108
2024-01-15,2024-W02,SEAL-002,Press Fitting Seal,Seals,195,218,23,0.11794871794871795
2024-01-22,2024-W03,SEAL-002,Press Fitting Seal,Seals,173,169,-4,0.023121387283236993
2024-01-29,2024-W04,SEAL-002,Press Fitting Seal,Seals,164,156,-8,0.04878048780487805
2024-02-05,2024-W05,SEAL-002,Press Fitting Seal,Seals,154,152,-2,0.012987012987012988
2024-02-12,2024-W06,SEAL-002,Press Fitting Seal,Seals,179,209,30,0.16759776536312848
2024-02-19,2024-W07,SEAL-002,Press Fitting Seal,Seals,243,273,30,0.12345679012345678
2024-02-26,2024-W08,SEAL-002,Press Fitting Seal,Seals,190,184,-6,0.031578947368421054
2024-03-04,2024-W09,SEAL-002,Press Fitting Seal,Seals,173,168,-5,0.028901734104046242
2024-03-11,2024-W10,SEAL-002,Press Fitting Seal,Seals,183,211,28,0.15300546448087432
2024-03-18,2024-W11,SEAL-002,Press Fitting Seal,Seals,211,186,-25,0.11848341232227488
2024-03-25,2024-W12,SEAL-002,Press Fitting Seal,Seals,195,205,10,0.05128205128205128
2024-04-01,2024-W13,SEAL-002,Press Fitting Seal,Seals,224,190,-34,0.15178571428571427
2024-04-08,2024-W14,SEAL-002,Press Fitting Seal,Seals,197,188,-9,0.04568527918781726
2024-04-15,2024-W15,SEAL-002,Press Fitting Seal,Seals,219,256,37,0.1689497716894977
2024-04-22,2024-W16,SEAL-002,Press Fitting Seal,Seals,268,305,37,0.13805970149253732
2024-04-29,2024-W17,SEAL-002,Press Fitting Seal,Seals,214,241,27,0.1261682242990654
2024-05-06,2024-W18,SEAL-002,Press Fitting Seal,Seals,215,247,32,0.14883720930232558
2024-05-13,2024-W19,SEAL-002,Press Fitting Seal,Seals,214,252,38,0.17757009345794392
2024-05-20,2024-W20,SEAL-002,Press Fitting Seal,Seals,223,208,-15,0.06726457399103139
2024-05-27,2024-W21,SEAL-002,Press Fitting Seal,Seals,230,213,-17,0.07391304347826087
2024-06-03,2024-W22,SEAL-002,Press Fitting Seal,Seals,208,239,31,0.14903846153846154
2024-06-10,2024-W23,SEAL-002,Press Fitting Seal,Seals,206,211,5,0.024271844660194174
2024-06-17,2024-W24,SEAL-002,Press Fitting Seal,Seals,199,200,1,0.005025125628140704
2024-06-24,2024-W25,SEAL-002,Press Fitting Seal,Seals,219,199,-20,0.091324200913242
2024-07-01,2024-W26,SEAL-002,Press Fitting Seal,Seals,164,169,5,0.03048780487804878
2024-07-08,2024-W27,SEAL-002,Press Fitting Seal,Seals,173,160,-13,0.07514450867052024
2024-07-15,2024-W28,SEAL-002,Press Fitting Seal,Seals,155,156,1,0.0064516129032258064
